tanggal_uji,nomor_kendaraan,merek,bahan_bakar,tipe,tahun_pembuatan,alat_uji,ket
2019-12-04,D2512,TOYOTA,Solar,LAINNYA,2004,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,L1837SU,TOYOTA,Bensin,MPV/ MINI BUS,2016,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,B2045TYM,TOYOTA,Bensin,MPV/ MINI BUS,2019,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,B2411KKJ,TOYOTA,Bensin,MPV/ MINI BUS,2018,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,B1434FYZ,NISSAN,Bensin,MPV/ MINI BUS,2011,Brain bee / ags-688 / 111125000237,Lulus
2019-12-04,D2054,TOYOTA,Solar,LAINNYA,2003,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,D2516,TOYOTA,Solar,LAINNYA,2004,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2164BZC,TOYOTA,Bensin,MPV/ MINI BUS,2017,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,D3522,TOYOTA,Solar,LAINNYA,2004,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,D2511,TOYOTA,Solar,LAINNYA,2004,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1019UID,TOYOTA,Bensin,MPV/ MINI BUS,2016,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,D2521,TOYOTA,Solar,LAINNYA,1997,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1945KIZ,TOYOTA,Bensin,MPV/ MINI BUS,2016,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,D3520,TOYOTA,Solar,LAINNYA,2004,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2835BZS,TOYOTA,Bensin,MPV/ MINI BUS,2016,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,B190BPA,HYUNDAI,Bensin,SUV,2014,tecnotest / 488 / D528330,Lulus
2019-12-04,D2055,TOYOTA,Solar,LAINNYA,2003,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2129BZI,TOYOTA,Bensin,MPV/ MINI BUS,2017,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,D2522,TOYOTA,Solar,LAINNYA,1997,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2247TOQ,TOYOTA,Bensin,MPV/ MINI BUS,2019,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,D2046,TOYOTA,Solar,LAINNYA,2003,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1311TZT,TOYOTA,Bensin,MPV/ MINI BUS,2012,OTC / Star Gas 898 / 5717,Lulus
2019-12-04,D2041,TOYOTA,Solar,LAINNYA,1996,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1626ZKJ,TOYOTA,Bensin,MPV/ MINI BUS,2018,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,D2050,TOYOTA,Solar,LAINNYA,2002,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,D2509,TOYOTA,Solar,LAINNYA,2004,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B9741UAD,ISUZU,Solar,PICK UP,2012,Neomotec / CGO -600 / CGO - 600 / 17281,Lulus
2019-12-04,B1137TYB,TOYOTA,Bensin,MPV/ MINI BUS,2013,OTC / Star Gas 898 / 5717,Lulus
2019-12-04,B1035SIB,NISSAN,Bensin,MPV/ MINI BUS,2013,Brain Bee / AGS-688 / 0800800031,Lulus
2019-12-04,T1163FY,TOYOTA,Bensin,LAINNYA,2018,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B9566JE,TOYOTA,Bensin,LAINNYA,2006,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2946JP,TOYOTA,Bensin,MPV/ MINI BUS,2007,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1394TAB,HONDA,Bensin,SEDAN,2010,OTC / Star Gas 898 / 5717,Lulus
2019-12-04,B9893ZJ,TOYOTA,Bensin,LAINNYA,2008,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1416UIG,HONDA,Bensin,MPV/ MINI BUS,2016,neomotec / CG450 / 4NG10101,Lulus
2019-12-04,B1662UKF,TOYOTA,Bensin,MPV/ MINI BUS,2010,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,T1156FY,TOYOTA,Bensin,MPV/ MINI BUS,2018,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1886UOW,TOYOTA,Bensin,MPV/ MINI BUS,2012,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1080SIJ,NISSAN,Bensin,MPV/ MINI BUS,2014,TECNOTEST / MULTIGAS ANALYZER / D5-27290,Lulus
2019-12-04,B1635UZS,TOYOTA,Bensin,MPV/ MINI BUS,2013,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B7162TAA,HINO,Solar,MPV/ MINI BUS,2012,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-04,B2626TFX,DAIHATSU,Bensin,MPV/ MINI BUS,2016,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2019-12-04,B7751TAA,HINO,Solar,MPV/ MINI BUS,2018,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-04,B541RAM,HONDA,Bensin,MPV/ MINI BUS,2016,neomotec / CG450 / 4NG10101,Lulus
2019-12-04,B1623UJG,TOYOTA,Bensin,SUV,2013,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1632UZS,TOYOTA,Bensin,SUV,2013,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1740UZQ,TOYOTA,Bensin,MPV/ MINI BUS,2000,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1097TIF,TOYOTA,Bensin,MPV/ MINI BUS,2014,OTC / Star Gas 898 / 5717,Lulus
2019-12-04,B1996UAF,TOYOTA,Bensin,SEDAN,2014,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B7055TAA,HINO,Solar,BUS,2000,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-04,B1997UAF,TOYOTA,Bensin,SEDAN,2014,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1387UYG,TOYOTA,Bensin,MPV/ MINI BUS,2015,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B9442UAN,TOYOTA,Bensin,LAINNYA,2016,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2952UFG,TOYOTA,Bensin,MPV/ MINI BUS,2016,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,T1595FD,TOYOTA,Bensin,MPV/ MINI BUS,2017,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2488UKV,TOYOTA,Bensin,MPV/ MINI BUS,2019,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1140TMD,TOYOTA,Bensin,MPV/ MINI BUS,2012,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,B9851XJ,TOYOTA,Solar,LAINNYA,2005,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1091PIY,TOYOTA,Bensin,MPV/ MINI BUS,2017,Neomotech / CG-450 / 4N11A0102,Lulus
2019-12-04,B9515WJ,TOYOTA,Solar,LAINNYA,2005,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1724UYF,TOYOTA,Bensin,MPV/ MINI BUS,2015,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2641UFA,TOYOTA,Bensin,MPV/ MINI BUS,2017,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,G2509S1,TOYOTA,Bensin,LAINNYA,2014,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B2078RK,DAIHATSU,Bensin,MPV/ MINI BUS,2008,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2019-12-04,T1149FY,TOYOTA,Bensin,MPV/ MINI BUS,2018,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B1099UKL,TOYOTA,Bensin,MPV/ MINI BUS,2010,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-04,B9124BRV,MITSUBISHI,Solar,BOX,2011,Brain Bee / AGS-688 / 081008000032,Lulus
2019-12-05,B9091CEH,HINO,Solar,TRUCK,2018,TECHNOMOTOR / G 383 / 051250023,Lulus
2019-12-05,B2916UFG,TOYOTA,Bensin,HATCHBACK,2014,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-05,T7320DA,TOYOTA,Solar,MPV/ MINI BUS,2017,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-05,B1205KJD,HYUNDAI,Bensin,SUV,2013,tecnotest / 488 / D528330,Lulus
2019-12-05,B2551TYQ,DAIHATSU,Bensin,MPV/ MINI BUS,2019,OTC / Star Gas 898 / 5717,Lulus
2019-12-05,B9253KK,MITSUBISHI,Solar,PICK UP,2002,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-05,B9908SDB,MITSUBISHI,Solar,PICK UP,2015,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B2716TOJ,TOYOTA,Bensin,MPV/ MINI BUS,2017,OTC / Star Gas 898 / 5717,Lulus
2019-12-05,B9989SAG,MITSUBISHI,Solar,MPV/ MINI BUS,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B9147GU,MITSUBISHI,Solar,TRUCK,2011,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B9232SDC,MITSUBISHI,Solar,TRUCK,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B1397TAB,HONDA,Bensin,SEDAN,2010,OTC / Star Gas 898 / 5717,Lulus
2019-12-05,B9195SDC,MITSUBISHI,Solar,PICK UP,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B9058UCR,MITSUBISHI,Solar,TRUCK,2016,TECHNOMOTOR / G 383 / 051250023,Lulus
2019-12-05,B9585SDA,MITSUBISHI,Solar,BOX,2013,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B1286PIP,TOYOTA,Bensin,MPV/ MINI BUS,2017,SUKYOUNG 401 / SY-GA40 / S/N 112110,Lulus
2019-12-05,B2836SZM,TOYOTA,Bensin,MPV/ MINI BUS,2017,BRAINBEE / AGS-688 / 110907001167,Lulus
2019-12-05,B1698PYE,TOYOTA,Bensin,MPV/ MINI BUS,2015,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-05,B9194SCE,MITSUBISHI,Solar,BOX,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B9193SDC,MITSUBISHI,Solar,BOX,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B9230SDB,MITSUBISHI,Solar,TRUCK,2014,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B9224SDC,MITSUBISHI,Solar,TRUCK,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-05,B1036THX,KIA,Solar,MPV/ MINI BUS,2013,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2019-12-05,B2034TYE,DAIHATSU,Bensin,MPV/ MINI BUS,2018,OTC / Star Gas 898 / 5717,Lulus
2019-12-05,B111OK,SUZUKI,Bensin,MPV/ MINI BUS,2014,TECNOTEST / 488 / D5-23447,Lulus
2019-12-06,B111OK,SUZUKI,Bensin,MPV/ MINI BUS,2014,TECNOTEST / 488 / D5-23447,Lulus
2019-12-06,B1839PIV,TOYOTA,Bensin,MPV/ MINI BUS,2017,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B1172PRG,TOYOTA,Bensin,MPV/ MINI BUS,2014,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B1061PRV,HONDA,Bensin,MPV/ MINI BUS,2015,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B1601PYY,TOYOTA,Bensin,MPV/ MINI BUS,2016,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B1513PYY,TOYOTA,Bensin,MPV/ MINI BUS,2016,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B1689PIV,TOYOTA,Bensin,MPV/ MINI BUS,2017,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B1075PRV,HONDA,Bensin,MPV/ MINI BUS,2015,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B1505PYY,TOYOTA,Bensin,MPV/ MINI BUS,2016,Qrotech / QRO-401 / QRO14111995,Lulus
2019-12-06,B9218SDC,MITSUBISHI,Solar,TRUCK,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9041SAG,MITSUBISHI,Solar,MPV/ MINI BUS,2104,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9859SDB,MITSUBISHI,Solar,BOX,2015,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9121SCE,MITSUBISHI,Solar,BOX,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9117SCE,MITSUBISHI,Solar,BOX,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9858SDB,MITSUBISHI,Solar,TRUCK,2015,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9908TEU,HINO,Solar,TRUCK,2016,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9515HV,ISUZU,Solar,BOX,2008,Brain Bee / Opa 100 / 110909000113,Lulus
2019-12-06,B9997TEU,HINO,Solar,TRUCK,2017,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9516TEU,HINO,Solar,TRUCK,2013,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9453TEU,HINO,Solar,TRUCK,2013,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B9360TEU,HINO,Solar,TRUCK,2013,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B2911SZK,DAIHATSU,Bensin,MPV/ MINI BUS,2017,Brain Bee / AGS-688 / 0800800031,Lulus
2019-12-06,B9670TXR,HINO,Solar,TRUCK,2013,Brain Bee / opa 100 / 080206000276,Lulus
2019-12-06,B1397NOK,TOYOTA,Bensin,MPV/ MINI BUS,2015,Brain Bee / AGS-688 / 0800800031,Lulus
2019-12-06,B1040UJN,HONDA,Bensin,MPV/ MINI BUS,2016,neomotec / CG450 / 4NG10101,Lulus
2019-12-06,B2442UFA,HONDA,Bensin,MPV/ MINI BUS,2017,neomotec / CG450 / 4NG10101,Lulus
2019-12-06,B1893PIO,TOYOTA,Bensin,MPV/ MINI BUS,2017,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-06,B2521TFG,SUZUKI,Bensin,MPV/ MINI BUS,2015,brainbee / AGS-688 / 123,Lulus
2019-12-06,B1660UVM,TOYOTA,Bensin,MPV/ MINI BUS,1992,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-06,B1769TYR,SUZUKI,Bensin,MPV/ MINI BUS,2014,TECNOTEST / 488 / D5-23447,Lulus
2019-12-06,B9336TCG,SUZUKI,Bensin,MPV/ MINI BUS,2013,tecnotest / 488 / DS-28898,Lulus
2019-12-06,B9670GO,SUZUKI,Bensin,BOX,2006,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-06,B2130UFE,SUZUKI,Bensin,MPV/ MINI BUS,2017,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B1983TJN,TOYOTA,Solar,JEEP,2017,BRAINBEE / OPA 100 / 110406001080,Lulus
2019-12-07,B2340QO,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Tidak Lulus
2019-12-07,BK32WN,TOYOTA,Bensin,SEDAN,2016,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B2916KOB,TOYOTA,Bensin,MPV/ MINI BUS,2019,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B1873OJ,TOYOTA,Bensin,MPV/ MINI BUS,2007,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B2292TV,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2176QO,SUZUKI,Bensin,MPV/ MINI BUS,2018,tecnotest / 488 / DS-28898,Tidak Lulus
2019-12-07,B2828WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Tidak Lulus
2019-12-07,B1039QO,SUZUKI,Bensin,MPV/ MINI BUS,2017,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2088QO,SUZUKI,Bensin,MPV/ MINI BUS,2017,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B2626TV,SUZUKI,Bensin,PICK UP,2017,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B1250BVF,TOYOTA,Bensin,MPV/ MINI BUS,2010,gas analyzer / 1111 / 1111,Lulus
2019-12-07,B2116QO,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B1969WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,TECNOTEST / 488 / D5-23447,Tidak Lulus
2019-12-07,B1419TRL,TOYOTA,Bensin,MPV/ MINI BUS,2013,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B1047BZS,TOYOTA,Bensin,MPV/ MINI BUS,2012,Suk young machine / Langsung print / 160620_GA40,Lulus
2019-12-07,B1036SXX,SUZUKI,Bensin,PICK UP,2018,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B2738WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B1370WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B2265TK,SUZUKI,Bensin,PICK UP,2018,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B2661TYD,TOYOTA,Bensin,MPV/ MINI BUS,2019,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B2849PV,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B1620VD,SUZUKI,Bensin,PICK UP,2018,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B1507QO,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B522STM,TOYOTA,Bensin,MPV/ MINI BUS,2016,Suk young machine / Langsung print / 160620_GA40,Lulus
2019-12-07,B1387QO,SUZUKI,Bensin,MPV/ MINI BUS,2014,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B1489WV,SUZUKI,Bensin,PICK UP,2018,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B2615TKT,TOYOTA,Bensin,MPV/ MINI BUS,2016,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B1880QO,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2497WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,gas analyzer / abcd / 1111,Lulus
2019-12-07,B1484SOY,TOYOTA,Bensin,MPV/ MINI BUS,2016,Suk young machine / Langsung print / 160620_GA40,Lulus
2019-12-07,B1533WV,SUZUKI,Bensin,MPV/ MINI BUS,2017,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B2932WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,gas analyzer / abcd / 1111,Lulus
2019-12-07,B2450BZX,TOYOTA,Bensin,MPV/ MINI BUS,2018,gas analyzer / 1111 / 1111,Lulus
2019-12-07,B1889EOL,TOYOTA,Bensin,MPV/ MINI BUS,2016,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B2196WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Tidak Lulus
2019-12-07,B8136OE,TOYOTA,Bensin,MPV/ MINI BUS,2003,Suk young machine / Langsung print / 160620_GA40,Lulus
2019-12-07,B2714PV,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B1580GN,TOYOTA,Bensin,SEDAN,2012,gas analyzer / 1111 / 1111,Lulus
2019-12-07,B2465WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B2640TKF,TOYOTA,Bensin,MPV/ MINI BUS,2016,Suk young machine / Langsung print / 160620_GA40,Lulus
2019-12-07,B1625WV,SUZUKI,Bensin,MPV/ MINI BUS,2019,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2943WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B1745VD,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B1050SXX,SUZUKI,Bensin,PICK UP,2019,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B2808BZY,TOYOTA,Bensin,MPV/ MINI BUS,2018,gas analyzer / 1111 / 1111,Lulus
2019-12-07,B2692WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,gas analyzer / abcd / 1111,Lulus
2019-12-07,B1923WV,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2821TV,SUZUKI,Bensin,MPV/ MINI BUS,2017,brainbee / AGS-688 / 123,Lulus
2019-12-07,B2138SZO,TOYOTA,Bensin,MPV/ MINI BUS,2017,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B1141WV,SUZUKI,Bensin,MPV/ MINI BUS,2015,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B2024TK,SUZUKI,Bensin,MPV/ MINI BUS,2019,brainbee / AGS-688 / 123,Lulus
2019-12-07,B2675WV,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B1456QO,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B9652UCF,MITSUBISHI,Solar,BOX,2012,Brain Bee / AGS-688 / SN.110907001175,Lulus
2019-12-07,B1005SXX,SUZUKI,Bensin,MPV/ MINI BUS,2016,gas analyzer / abcd / 1111,Lulus
2019-12-07,B1267EMJ,HONDA,Bensin,HATCHBACK,2010,gas analyzer / 1111 / 1111,Lulus
2019-12-07,B1446WV,SUZUKI,Bensin,MPV/ MINI BUS,2016,brainbee / AGS-688 / 123,Lulus
2019-12-07,B2963TK,SUZUKI,Bensin,MPV/ MINI BUS,2017,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2905TFK,TOYOTA,Bensin,MPV/ MINI BUS,2018,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B2847TK,SUZUKI,Bensin,MPV/ MINI BUS,2017,brainbee / AGS-688 / 123,Lulus
2019-12-07,B1884WV,SUZUKI,Bensin,PICK UP,2018,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B1337TMO,TOYOTA,Bensin,MPV/ MINI BUS,2013,QROTECH/ / QRO402 / 416F119,Lulus
2019-12-07,B2668PG,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2571PG,SUZUKI,Bensin,MPV/ MINI BUS,2016,brainbee / AGS-688 / 123,Lulus
2019-12-07,B1606PRR,TOYOTA,Bensin,MPV/ MINI BUS,2015,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B1791PYU,TOYOTA,Bensin,MPV/ MINI BUS,2016,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B2859PG,SUZUKI,Bensin,PICK UP,2018,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B1307WV,SUZUKI,Bensin,MPV/ MINI BUS,2015,brainbee / AGS-688 / 123,Lulus
2019-12-07,B1799PYU,TOYOTA,Bensin,MPV/ MINI BUS,2016,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Tidak Lulus
2019-12-07,B2243TK,SUZUKI,Bensin,MPV/ MINI BUS,2017,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B1381PYF,TOYOTA,Bensin,MPV/ MINI BUS,2015,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B1523KJK,MITSUBISHI,Solar,JEEP,2017,BRAINBEE / OPA 100 / 110406001080,Lulus
2019-12-07,B1371PYV,TOYOTA,Bensin,MPV/ MINI BUS,2016,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B2615PG,SUZUKI,Bensin,MPV/ MINI BUS,2018,brainbee / AGS-688 / 123,Lulus
2019-12-07,B2610TV,SUZUKI,Bensin,MPV/ MINI BUS,2017,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B2263TK,SUZUKI,Bensin,MPV/ MINI BUS,2014,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2422WV,SUZUKI,Bensin,MPV/ MINI BUS,2017,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B2226QO,SUZUKI,Bensin,MPV/ MINI BUS,2016,brainbee / AGS-688 / 123,Lulus
2019-12-07,B2943TV,SUZUKI,Bensin,MPV/ MINI BUS,2016,gas analyzer / abcd / 1111,Tidak Lulus
2019-12-07,B2477WV,SUZUKI,Bensin,MPV/ MINI BUS,2018,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2099QO,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B1474PYE,TOYOTA,Bensin,MPV/ MINI BUS,2015,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B1219PYV,TOYOTA,Bensin,MPV/ MINI BUS,2016,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B1728QO,SUZUKI,Bensin,MPV/ MINI BUS,2017,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B1449PRO,TOYOTA,Bensin,MPV/ MINI BUS,2014,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B1337WV,SUZUKI,Bensin,MPV/ MINI BUS,2019,brainbee / AGS-688 / 123,Lulus
2019-12-07,B2507PG,SUZUKI,Bensin,MPV/ MINI BUS,2016,gas analyzer / abcd / 1111,Lulus
2019-12-07,B2294PV,SUZUKI,Bensin,MPV/ MINI BUS,2013,TECHNOTEST / 488 / D5-25885,Lulus
2019-12-07,B1572PZQ,TOYOTA,Bensin,MPV/ MINI BUS,2013,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2019-12-07,B2759TK,SUZUKI,Bensin,MPV/ MINI BUS,2015,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B1543QO,SUZUKI,Bensin,MPV/ MINI BUS,2016,tecnotest / 488 / DS-28898,Lulus
2019-12-07,B2248TV,SUZUKI,Bensin,MPV/ MINI BUS,2017,TECNOTEST / 488 / D5-23447,Lulus
2019-12-07,B2134PG,SUZUKI,Bensin,MPV/ MINI BUS,2016,brainbee / AGS-688 / 123,Lulus
